startDate	startTime	comments	criticisms	HitCorrect	HitFamiliar	age	gender	education	party	state	endTime	timeSpent	poll1	poll2	poll3	poll4	poll5	poll6	poll7	batch	round
Fri Jan 31 2020 17:51:26 GMT-0800 (Pacific Standard Time)	1580521886415	Well paid for the effort. Thank you for the opportunity.	none	0	404	33	male	graduated_college	independent	CA	1580522758958	14.542383333333332	indeed	very	people	yes	very	weekly	moderately	4	5
Fri Jan 31 2020 18:02:31 GMT-0800 (Pacific Standard Time)	1580522551661			404	1	40	female	graduated_college	democrat	CA	1580522993529	7.364466666666668	indeed	moderately	natural	yes	extremely	many_weekly	extremely	4	5
Fri Jan 31 2020 19:49:10 GMT-0600 (Central Standard Time)	1580521750089		It was all good thank you!	0	1	46	female	graduated_college	democrat	OK	1580522994552	20.74105	indeed	moderately	people	yes	very	weekly	moderately	4	5
Fri Jan 31 2020 18:14:50 GMT-0800 (Pacific Standard Time)	1580523290127			0	1	32	female	graduated_college	democrat	CA	1580523980782	11.510916666666667	indeed	very	both	no	very	monthly	moderately	4	5
Fri Jan 31 2020 18:26:59 GMT-0700 (Mountain Standard Time)	1580520419101	very interesting task		0	1	57	female	higher_degree	democrat	AZ	1580521071504	10.873383333333333	indeed	extremely	people	yes	extremely	many_weekly	very	5	5
Fri Jan 31 2020 20:27:56 GMT-0500 (Eastern Standard Time)	1580520476386			0	1	51	male	higher_degree	republican	FL	1580521104008	10.460366666666667	not	not	natural	no	not	weekly	not	5	5
Fri Jan 31 2020 19:30:44 GMT-0600 (Central Standard Time)	1580520644899	very good survey	no confusing	0	0	30	male	higher_degree	republican	TX	1580521167293	8.706566666666667	indeed	very	natural	yes	moderately	many_weekly	very	5	5
Fri Jan 31 2020 20:27:01 GMT-0500 (Eastern Standard Time)	1580520421709	A few sentences were hard to judge--I wasn't sure what the writer believed.	This was a fun HIT!  Thank you very much for the opportunity!	0	404	47	female	graduated_college	republican	KY	1580521678670	20.94935	not	moderately	natural	yes	somewhat	monthly	not	5	5
Fri Jan 31 2020 20:28:01 GMT-0500 (Eastern Standard Time)	1580520481668	This has changed my perception on the difference between neutral/agreeing.	Feedback during the task would be nice. I wondered how I was doing.	0	1	36	male	graduated_high_school	democrat	NY	1580521849446	22.7963	indeed	moderately	both	yes	moderately	monthly	somewhat	5	5
Fri Jan 31 2020 20:35:16 GMT-0500 (Eastern Standard Time)	1580520916915	well paid		0	1	34	female	graduated_high_school	republican	GA	1580522064188	19.121216666666665	indeed	moderately	both	yes	extremely	weekly	moderately	5	5
Fri Jan 31 2020 18:17:18 GMT-0800 (Pacific Standard Time)	1580523438654	no comment	no comment	0	1	45	male	graduated_college	democrat	WA	1580524381740	15.7181	indeed	extremely	people	yes	very	monthly	moderately	5	5
Fri Jan 31 2020 20:29:07 GMT-0600 (Central Standard Time)	1580524147303	good	none	0	0	30	male	higher_degree	republican	AL	1580524639142	8.197316666666667	indeed	very	natural	yes	extremely	weekly	extremely	5	5
Fri Jan 31 2020 22:19:18 GMT-0500 (Eastern Standard Time)	1580527158654	none	none	0	404	42	male	abstain	other	NY	1580527826987	11.138883333333334	indeed	very	people	yes	moderately	monthly	somewhat	6	5
Fri Jan 31 2020 19:16:29 GMT-0800 (Pacific Standard Time)	1580526989549	This is very interesting and very useful study .	None. All are very good.	0	1	33	male	graduated_college	democrat	CO	1580527619823	10.504566666666667	indeed	extremely	people	yes	extremely	monthly	very	6	5
Fri Jan 31 2020 22:19:12 GMT-0500 (Eastern Standard Time)	1580527152407			0	1	24	male	graduated_high_school	democrat	IN	1580527848123	11.595266666666667	indeed	very	both	yes	not	monthly	moderately	6	5
Fri Jan 31 2020 21:26:59 GMT-0600 (Central Standard Time)	1580527619936			0	1	31	male	graduated_college	other	MN	1580528009971	6.500583333333332	not	very	natural	yes	moderately	weekly	moderately	6	5
Fri Jan 31 2020 19:59:18 GMT-0800 (Pacific Standard Time)	1580529558495	no feedback	no feedback	0	1	35	female	graduated_college	independent	NV	1580531406924	30.80715	indeed	extremely	people	yes	extremely	many_weekly	moderately	6	5
Fri Jan 31 2020 20:01:19 GMT-0800 (Pacific Standard Time)	1580529679318	Thank you for the opportunity. This task was super fun to complete. Regards	no	0	1	42	male	other	republican	FL	1580531377781	28.30771666666667	indeed	not	both	yes	not	monthly	somewhat	6	5
Fri Jan 31 2020 20:43:37 GMT-0800 (Pacific Standard Time)	1580532217859			0	1	37	male	graduated_college	independent	CA	1580532855779	10.632	indeed	moderately	both	no	not	weekly	somewhat	6	5
Fri Jan 31 2020 22:44:09 GMT-0600 (Central Standard Time)	1580532249402			0	1	29	male	graduated_college	democrat	IN	1580533372611	18.72015	indeed	very	both	yes	moderately	weekly	moderately	6	5
Fri Jan 31 2020 20:54:30 GMT-0800 (Pacific Standard Time)	1580532870148			0	1	20	female	graduated_high_school	democrat	WA	1580533305532	7.2564	indeed	very	people	yes	very	monthly	very	7	5
Fri Jan 31 2020 20:53:13 GMT-0800 (Pacific Standard Time)	1580532793278	interesting	very interesting this survey	0	1	30	male	higher_degree	republican	FL	1580533648333	14.250916666666667	indeed	very	natural	yes	very	many_weekly	very	7	5
Fri Jan 31 2020 23:00:37 GMT-0600 (Central Standard Time)	1580533237311			0	1	30	male	graduated_high_school	abstain	MN	1580534163804	15.44155	indeed	extremely	people	yes	extremely	monthly	moderately	7	5
Fri Jan 31 2020 23:05:05 GMT-0600 (Central Standard Time)	1580533505296	good	no	0	1	30	male	higher_degree	republican	IL	1580534199348	11.567533333333332	indeed	extremely	both	yes	very	many_weekly	moderately	7	5
Fri Jan 31 2020 20:58:48 GMT-0800 (Pacific Standard Time)	1580533128490	Thank you and best of luck with your study.	Everything was clear. Thank you.	0	1	52	male	graduated_college	democrat	CA	1580534317226	19.812266666666666	indeed	extremely	people	yes	extremely	many_weekly	moderately	7	5
Fri Jan 31 2020 22:24:01 GMT-0700 (Mountain Standard Time)	1580534641127			0	1	26	male	graduated_high_school	democrat	AZ	1580535264692	10.39275	indeed	extremely	people	yes	extremely	many_weekly	very	7	5
Sat Feb 01 2020 12:53:51 GMT+0700 (Indochina Time)	1580536431385			0	1	50	female	graduated_college	independent	NV	1580537299179	14.463233333333333	indeed	very	people	yes	extremely	many_weekly	somewhat	7	5
Sat Feb 01 2020 02:09:59 GMT-0500 (Eastern Standard Time)	1580540999172	No comments	Nothing was confusing easy to grasp	0	1	29	male	graduated_college	independent	FL	1580541552963	9.22985	indeed	moderately	people	yes	moderately	year	moderately	7	5
Fri Jan 31 2020 22:16:05 GMT-0500 (Eastern Standard Time)	1580526965451			0	404	31	male	graduated_college	democrat	NY	1580527460230	8.246316666666667	indeed	extremely	people	yes	extremely	monthly	not	8	5
Fri Jan 31 2020 19:16:55 GMT-0800 (Pacific Standard Time)	1580527016034	nothing		0	0	30	female	graduated_college	democrat	TX	1580527658458	10.707066666666666	indeed	extremely	people	yes	very	many_weekly	very	8	5
Fri Jan 31 2020 19:23:18 GMT-0800 (Pacific Standard Time)	1580527398374			0	1	38	male	graduated_high_school	independent	CA	1580527966964	9.4765	indeed	moderately	people	yes	very	weekly	moderately	8	5
Fri Jan 31 2020 22:26:36 GMT-0500 (Eastern Standard Time)	1580527596553			0	1	32	female	graduated_high_school	independent	MI	1580528455562	14.316816666666664	not	somewhat	people	yes	moderately	weekly	somewhat	8	5
Fri Jan 31 2020 19:40:19 GMT-0800 (Pacific Standard Time)	1580528419645			0	1	26	male	graduated_high_school	democrat	AZ	1580529364429	15.7464	indeed	very	both	yes	moderately	many_weekly	moderately	8	5
Fri Jan 31 2020 22:38:31 GMT-0500 (Eastern Standard Time)	1580528311754	Interesting and engaging task.	Well-designed, engaging, and interesting task.	0	1	24	female	higher_degree	democrat	NY	1580529473655	19.365016666666666	indeed	extremely	people	yes	moderately	many_weekly	very	8	5
Fri Jan 31 2020 22:47:33 GMT-0500 (Eastern Standard Time)	1580528853702			0	1	39	male	graduated_high_school	independent	GA	1580530156184	21.70803333333333	indeed	very	people	yes	very	monthly	somewhat	8	5
Fri Jan 31 2020 22:20:43 GMT-0600 (Central Standard Time)	1580530843954			0	1	34	female	higher_degree	republican	IL	1580531260240	6.9381	indeed	very	people	yes	very	year	moderately	8	5
Fri Jan 31 2020 22:15:03 GMT-0500 (Eastern Standard Time)	1580526903264	Some questions could have been interpreted both ways.		0	1	38	male	graduated_college	democrat	WV	1580527831284	15.467	indeed	very	both	yes	somewhat	weekly	not	9	5
Fri Jan 31 2020 19:16:04 GMT-0800 (Pacific Standard Time)	1580526964485	Global warming survey is important one	Nothing	0	1	51	male	graduated_college	democrat	TX	1580527794559	13.834566666666667	not	very	natural	yes	extremely	weekly	very	9	5
Fri Jan 31 2020 21:15:13 GMT-0600 (Central Standard Time)	1580526913194			0	1	40	male	graduated_college	democrat	WI	1580527949520	17.2721	indeed	very	people	yes	extremely	monthly	very	9	5
Fri Jan 31 2020 21:15:10 GMT-0600 (Central Standard Time)	1580526910791			0	1	38	male	graduated_college	republican	WI	1580528154900	20.73515	indeed	moderately	both	yes	somewhat	many_weekly	not	9	5
Fri Jan 31 2020 22:20:59 GMT-0500 (Eastern Standard Time)	1580527259177			0	1	40	female	graduated_college	democrat	GA	1580528377071	18.631566666666668	indeed	very	people	yes	very	many_weekly	very	9	5
Fri Jan 31 2020 21:16:54 GMT-0600 (Central Standard Time)	1580527014305	Some of the statements are really hard to discern since they lack context.	Having the option to see more of a statement would help for some of these.	0	1	59	male	graduated_college	republican	TX	1580528696952	28.04411666666667	indeed	very	both	yes	very	weekly	very	9	5
Fri Jan 31 2020 19:38:47 GMT-0800 (Pacific Standard Time)	1580528327898			404	1	33	female	graduated_high_school	democrat	CA	1580528760946	7.217466666666668	indeed	very	people	yes	extremely	many_weekly	very	9	5
Fri Jan 31 2020 21:55:22 GMT-0600 (Central Standard Time)	1580529322298	None		0	1	38	female	graduated_college	independent	FL	1580530476725	19.24045	indeed	very	people	yes	moderately	monthly	moderately	9	5
